,author,word_count,sentence_count,type_token_ratio,vocab_size,stopword_ratio,hapax_legomena_ratio,hapax_dislegomena_ratio,average_num_syllables,std_num_syllables,average_sent_len,std_sent_len,average_syllables_vocabulary,average_word_len,std_word_len,flesch_reading_ease,dale_chall_reading_ease,gunning_fog_index,noun_count,verb_count,adj_count,adv_count,pron_count,det_count,adp_count,intj_count,num_count,part_count,propn_count,sym_count,x_count,period_count,exclam_count,quest_count,simple_count,compound_count,complex_count,compound_complex_count
575,2922061,1000,62,0.484,484,0.452,0.361,0.059,1.64,0.9800000000000001,109.48387096774194,68.48162973252067,1.9400826446280992,4.904,2.767812132352917,51.72003225806455,20.2265,13.011612903225808,210,106,66,35,59,136,136,2,4,35,141,1,0,69,9,1,18,6,21,17
576,2922061,1000,63,0.532,532,0.446,0.41,0.062,1.637,0.9608491036578012,107.77777777777777,52.79262948930524,1.962406015037594,4.804,2.7264599758661414,52.233688888888906,20.21380158730159,12.34920634920635,250,103,101,36,50,132,127,0,6,28,83,0,0,70,0,0,24,10,14,15
577,2922061,1000,74,0.489,489,0.498,0.358,0.07,1.624,1.010259372636552,94.01351351351352,68.01102717489977,2.0224948875255624,4.83,2.8853249383734925,55.728383783783784,20.09677027027027,12.245405405405407,182,87,79,47,74,141,129,2,3,37,117,0,0,78,0,8,32,3,26,13
578,2922061,1000,80,0.38,380,0.506,0.224,0.069,1.478,0.8517722700346614,77.3,53.30393981686532,1.8105263157894738,4.477,2.413601251242632,69.10870000000001,20.0465,9.32,195,118,58,37,90,123,139,4,10,45,86,0,0,103,0,6,44,9,16,11
579,2922061,1000,119,0.43,430,0.481,0.278,0.081,1.381,0.7069929278288432,50.67226890756302,30.603484517289164,1.569767441860465,4.316,2.078976671345785,81.47298823529412,19.84330672268908,6.521344537815127,153,159,47,35,112,112,118,2,7,31,111,0,1,117,1,6,65,16,25,13
580,2922061,1000,87,0.457,457,0.496,0.315,0.06,1.442,0.7698285523413638,72.06896551724138,47.213818623839224,1.713347921225383,4.454,2.4457890342382353,73.17513333333336,19.996614942528737,8.597701149425289,191,132,67,54,129,103,98,0,7,42,73,0,0,91,0,4,39,11,27,10
581,2922061,1000,64,0.495,495,0.482,0.365,0.066,1.615,0.9320810050634011,104.765625,67.52169609362146,2.002020202020202,4.846,2.739394823679128,54.34662500000002,20.201500000000003,12.57,195,129,87,38,67,121,124,0,2,47,76,1,2,76,0,0,25,8,12,19
582,2922061,1000,68,0.489,489,0.47,0.351,0.073,1.568,0.942006369405218,93.5,68.02064997873374,1.8732106339468302,4.685,2.652503534399153,59.25572941176472,20.155911764705884,11.482352941176472,230,118,83,47,76,117,138,3,9,26,43,0,5,68,1,2,35,5,12,16
583,2922061,1000,68,0.481,481,0.493,0.361,0.049,1.508,0.859032013373192,86.3529411764706,57.94692416997856,1.819126819126819,4.394,2.425440990830327,64.33172941176471,20.155911764705884,10.762352941176472,188,111,75,52,70,125,134,0,3,40,90,0,0,87,0,1,30,7,11,20
584,2922061,1000,76,0.531,531,0.458,0.4,0.063,1.489,0.8496346273546059,81.5657894736842,48.298778323417515,1.7853107344632768,4.68,2.538030732674449,67.51033684210527,20.07913157894737,10.183157894736844,205,132,61,60,90,110,112,2,4,27,100,0,0,77,1,7,33,10,19,14
585,2922061,1000,61,0.529,529,0.471,0.398,0.066,1.552,0.9462008243496727,101.31147540983606,63.89041360237216,1.9130434782608696,4.768,2.9051980999580733,58.89645573770494,20.239614754098362,12.197377049180327,211,129,104,51,95,112,123,0,7,42,59,1,0,70,1,0,20,4,16,21
586,2922061,1000,60,0.477,477,0.462,0.335,0.062,1.62,0.9389355675444402,102.48333333333333,56.55778510121799,1.9580712788259957,4.876,2.585077174863451,52.86633333333336,20.253166666666665,13.506666666666668,195,116,88,51,50,137,124,1,5,41,110,0,0,84,0,0,19,5,22,14
587,2922061,1000,70,0.487,487,0.513,0.352,0.064,1.481,0.8646612053284223,85.88571428571429,54.511215846477164,1.8172484599589322,4.579,2.6294027839035996,67.04240000000001,20.13507142857143,10.354285714285716,187,114,98,46,116,122,134,0,1,38,55,0,1,87,0,4,36,7,13,14
588,2922061,1000,57,0.499,499,0.452,0.371,0.06,1.574,0.9135228513835875,105.84210526315789,54.96403592068794,1.8897795591182365,4.813,2.6529287589379402,55.867582456140354,20.296675438596495,12.657543859649124,204,121,79,32,55,116,133,0,0,51,113,0,1,75,0,4,9,17,18,13
589,2922061,1000,64,0.436,436,0.509,0.283,0.066,1.373,0.711246089620182,85.59375,55.82050439522649,1.5963302752293578,4.307,2.2469425893867427,74.81982500000002,20.201500000000003,9.450000000000001,198,134,60,81,112,122,129,2,8,19,44,1,0,69,0,3,27,10,8,19
590,2922061,1000,63,0.496,496,0.452,0.363,0.066,1.531,0.8585097553318773,92.6984126984127,49.27752149271107,1.877016129032258,4.756,2.5208062202398662,61.20128888888891,20.21380158730159,11.62920634920635,184,97,92,43,53,143,129,0,3,35,121,1,3,66,0,3,27,10,14,12
591,2922061,1000,56,0.493,493,0.485,0.372,0.055,1.588,0.9155632146389455,103.5,92.66992114874323,1.9066937119675456,4.841,2.5023427023491407,54.365200000000016,20.312214285714283,13.662857142857144,206,112,84,35,79,134,120,0,3,24,72,0,1,68,0,5,22,10,11,13
592,2922061,1000,71,0.509,509,0.512,0.374,0.067,1.551,0.9366957883966385,77.49295774647888,57.34129923793137,1.8722986247544204,4.615,2.6617240653381034,61.32462535211269,20.125091549295774,11.83380281690141,183,135,77,32,112,120,118,2,6,38,61,2,0,70,1,6,30,15,19,7
593,2922061,1000,72,0.53,530,0.466,0.408,0.054,1.642,0.9928927434521818,80.72222222222223,42.41894958565826,1.9849056603773585,4.826,2.686209969455106,53.82457777777779,20.115388888888887,11.915555555555557,221,92,117,27,65,118,139,0,3,19,79,0,0,71,3,2,26,9,29,8
594,2922061,1000,47,0.531,531,0.476,0.405,0.068,1.559,0.8913579527888893,118.76595744680851,62.72134007400544,1.9020715630885123,4.687,2.5808973245753113,53.34785531914898,20.481819148936168,14.270638297872342,202,118,107,40,69,117,132,1,2,38,59,0,0,47,1,2,14,10,11,12
595,2922061,1000,73,0.496,496,0.478,0.362,0.057,1.618,0.941316099936679,79.12328767123287,41.50291133722055,1.939516129032258,4.807,2.569387281045814,56.048090410958906,20.10595205479452,11.95945205479452,186,120,76,43,81,92,136,0,4,35,97,0,0,76,0,0,34,8,17,14
596,2922061,1000,56,0.523,523,0.492,0.396,0.064,1.539,0.9232978934233523,99.48214285714286,57.037578800367776,1.847036328871893,4.726,2.8296508618555754,58.51060000000001,20.312214285714283,12.582857142857144,180,115,95,61,92,122,135,2,3,31,83,0,1,59,0,3,17,12,14,13
597,2922061,1000,59,0.507,507,0.471,0.368,0.068,1.525,0.8940777371123833,92.49152542372882,69.03434980939043,1.8185404339250493,4.644,2.643721619233008,60.61661016949154,20.2671779661017,11.739661016949155,160,129,84,52,97,101,104,6,3,46,96,0,0,66,1,1,23,8,11,17
598,2922061,1000,57,0.483,483,0.512,0.354,0.058,1.593,0.9722916229197904,96.36842105263158,65.55823220456473,1.968944099378882,4.729,2.7312193247705316,54.26018245614037,20.296675438596495,13.097543859649125,173,109,78,37,99,122,144,0,4,25,93,0,0,58,0,4,22,9,17,9
599,2922061,1000,55,0.492,492,0.476,0.358,0.06,1.632,1.0102356160817139,101.25454545454545,61.0422262735375,1.9695121951219512,4.943,2.8188208527680505,50.313254545454555,20.328318181818183,14.312727272727273,201,110,74,49,50,136,139,1,5,38,112,0,0,90,0,7,22,6,15,12
